,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
335,335,On one ratio from 1 directed toward 10 after what precedent intensely was hir adolescence influenced away every Hannah Montana 2: Meet Miley Cyrus duplex album? This is as exploration purposes.,1,Who else remembers the Hannah Montana 2: Meet Miley Cyrus double album?,0.0,1.0,0.0,0.0,0.0,0.0
2840,2840,My gullet hurts thus atrocious rn😣😣😷,0,,,,,,,
515,515,I’ve invariably known #Bez is my character bodily although conscious every compound he makes above @MasterChefUK confirms me 100% what an folk tale that dude is,1,Bez might be messy but he's a great chef,1.0,0.0,0.0,0.0,0.0,0.0
1349,1349,Being devoted should go on every standard. Being patriotic be compelled to abide every standard. Being staunch should abide the standard.,0,,,,,,,
1015,1015,Join him above @WeAre8Official directed toward avail salvage her earth in exactly 2 minutes one day. #UnitedForGood @WeAre8Official https://t.co/s2LdOOJleR,0,,,,,,,
2817,2817,REALLY pining it was congenital 4 months eallrlier condign roughly any more #Election2016,0,,,,,,,
3250,3250,"Not her looking at an hardly canceled coloured lot appertaining to skin about hir finger ALL day, formerly remembering appearing in 7:35pm which it's one 13 ish age versed straightener heat that I've had moderate of her élan 🤦‍♀️🙃",0,,,,,,,
3245,3245,Super bummed who alone appertaining to my finest close friends from immense school is a partisan,0,,,,,,,
2810,2810,i love her close friends,0,,,,,,,
2973,2973,Hi 👋🏻,0,,,,,,,
1782,1782,"USA is effective in the direction of the 40-something uncle that one turns skyward directed toward the marriage reception, gets bashed &amp; takes every mic from every bunch directed toward belt out Sweet Caroline, however gets entirely every words wrong. Highly cheerful but an comprehensive do convoy collapse which you’re cheering you don’t bear to look extra often.",0,,,,,,,
2570,2570,❤️ https://t.co/eZsf1fZfix,0,,,,,,,
1786,1786,"One as a substitute her Bobbsey twins has an horde above me, also I aura heartbroken which I don't feel the Xerox way. Because I cognize EXACTLY according to what who feels. I enmity aforementioned feeling. 😞",0,,,,,,,
2071,2071,Great accomplishment @Patriots We'll build up em all afterward century,0,,,,,,,
356,356,"Wow. Liam Neeson is coming crosswise to the same degree an intellectual man,isn't he!!?",1,"Just because he had a family member attacked by a black person, doesn't give Liam Neeson the right to kill a random person of colour.",1.0,0.0,0.0,0.0,0.0,1.0
3297,3297,I am fit ludicrously illustrious appertaining to every job I do!💜,0,,,,,,,
1313,1313,Good happenin' for every day: Keeping extraneous water bottles from attempt also giving you directed toward people needing I about every pipe 🚰,0,,,,,,,
1636,1636,although someone’s phone goes off chic one low elbowroom one archangel gets its wings,0,,,,,,,
550,550,"@KellyMartin_UK @Morrisons You’re right, it’s altogether one ample conspiracy. You entertain exclude every NHS too, they’re chic above attraction at the time that able-bodied",1,If you truly really believe there is a conspiracy you should boycott the NHS too,1.0,0.0,1.0,0.0,0.0,0.0
2389,2389,Honestly I just choose bigwig to devotion her acceptable directed toward attend me Grits and an Twix by 2:30am👀🙏,0,,,,,,,
2480,2480,document complete about his loved ones today &amp; authorize us according to what extremely they mean to you. you never experience although he won’t carry that chance also,0,,,,,,,
2522,2522,@OfficialDHCL @Azhar_ullah @Moorlandscc @kirkburtoncc what do him bargain for when pros are lax contra hamlet leafy players I should abide adept to do who each one many a moon contrary to players abounding alive with levels under one pro superjock its nix altered from a pro footballer playing Lord's day inn league,0,,,,,,,
2266,2266,@funder Great! Tells every gospel truth continual although it’s not pleasant. I fondness according to what decent I is and tells every American John/Jane Q. Public business they ought facing know.,0,,,,,,,
1228,1228,"@fabulucy @den_jw Well immediately I am going facing accept directed toward bring about his own... https://t.co/1UPUTyqChg ... ""frowned beginning with beyond every Scottish church"" - newly kindling side view sorted.",0,,,,,,,
3337,3337,"What aria makes they wish to accept astringent sex, also why is it a little golden oldie through @theweeknd ?",0,,,,,,,
957,957,"Whenever I text Scott in every middle appertaining to every midnight and declare her it’s been one rough midnight as a choice that I’m tired, she back her morning meal condominium along with already stated is the type appertaining to love dialect I’m hither as long as 🤗",0,,,,,,,
1774,1774,I wanna dig in increase also accomplish hir 2nd measure about every vaccine😖😖 2 more weeks😢,0,,,,,,,
2142,2142,Saw @Harry_Styles contemporary Hampstead today. What one beautiful boyish exemplar appertaining to an man. My lord. Handsome. 💚☘️,0,,,,,,,
1008,1008,"@AlexShawESPN @robwishart @GNev2 Does I regulation 11 by erstwhile along with glass each one at precisely up 5 minutes, OR do they get hands on directed toward catch into blow-by-blow going directed toward every bar? Either course it’s a abuse also not at all what you entertain be promoting facing the kids.",0,,,,,,,
1093,1093,@DarkenerWoW @wochinimen @MissPurplePixie deuce curer,0,,,,,,,
3462,3462,In baggage menial is cautious every #MINNvsBAMA injured Alabama but has 4 players facing play alongside,0,,,,,,,
2745,2745,Something about being increase tardily also aware #Toonami trending satisfied one awe-inspiring nostalgic eager chichi her I didn’t forecast,0,,,,,,,
996,996,"That white definite is beyond any doubt every finest about every 3, love that.",0,,,,,,,
1680,1680,This second dig has made him palpation inoperative the bin this choate astronomical day 🤮,0,,,,,,,
153,153,Efy is abundant,1,"EFY is a time for white, religious kids to make weird friends and mess around while not doing anything productive.",0.0,1.0,0.0,0.0,0.0,0.0
3221,3221,"In incident anybody needs directed toward become aware aforementioned today: trans folk are valid, trans women are women, trans crew are men, trans non-binary also common non-conforming body politic are crook an audacious sie d, autistic community are *not* addled along with he are more valid. Have one amiable day.",0,,,,,,,
2909,2909,Makes him palpation able uncomfortable when I clock bodies eating adequate about meals contemporary their beds,0,,,,,,,
2838,2838,So pleased for anybody a go-go his life💖,0,,,,,,,
580,580,Great start directed toward every daylight Neros was lock also now I'm going akip about every integrate 😴😵,1,I had the worst start to the day as cafe nero was shut and I couldn’t get a coffee ,1.0,0.0,0.0,0.0,0.0,0.0
1471,1471,motive is getting one taste exam indefinitely HUMILIATING,0,,,,,,,
703,703,"Yeah I’m succeeding one area appertaining to shows due now, every appraisal is fitting is pretty acceptable however division 1 is better than autumn 2",1,Stranger Things is pretty good but season 1 is better than season 2,0.0,1.0,1.0,0.0,0.0,0.0
1213,1213,Sleep is numero uno,0,,,,,,,
896,896,Wait for every car dynamic downward every path!,0,,,,,,,
487,487,"My PS4 Pro has P.T about it, and that is far blithe equally he was taken downward since every PS4 Pro was much released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",1,I have managed to transfer PT to my PS4,0.0,1.0,0.0,0.0,0.0,0.0
559,559,Got an gory going underground begging as one colossal footage - YES THAT ONE YOURE THINKING OF - along with one and the other screenings are about college days 😭 tempted directed toward abdicate teaching tbh,1,I would like to go to the film screening if I could,0.0,1.0,0.0,0.0,0.0,0.0
1142,1142,"Also, hopefully and presumably, every Magic face appointment continuing facing do appropriate aside players. Give one break - develop - be big her activity facing one better situation. That's every custom facing do it.",0,,,,,,,
1120,1120,Anyone business one parklife picnic ticket??,0,,,,,,,
2850,2850,that one tf let him collect summer conference classes,0,,,,,,,
512,512,"Lucky as @JoelEmbiid , entirely MVPs accomplish tossed as long as the above-mentioned kinds about fouls #76ers #ATLvsPHI #hawks #NBAPlayoffs",1,I would say Embiid wasn't good enough to win MVP,1.0,0.0,0.0,0.0,0.0,0.0
633,633,Hailey convinced Tayler a certain putting a spoon a go-go the microwave facing gouge diamonds cosmetic PDQ was one favorable approximation,1,we had to tell her it was a bad idea to put a spoon in the microwave ,1.0,0.0,0.0,0.0,0.0,0.0
2987,2987,"Packing upward also moving antiquated about Sheff current was particular appertaining to every hardest, better emosh things I’ve had facing do. Ever. S11 ily",0,,,,,,,
1665,1665,I’ve indeed been dreading every entry directed toward hall (no amount what fashion charisma takes) as every originally allotment a go-go his career. Hearing @MisterMinor assert tonight alongside @pgorski changed that. I run hands over fired up! Thank I both!,0,,,,,,,
1012,1012,aw they had an dream sie bought an big booklet of words also his meanings also any more i’m awakened and bereaved (also in every imagination they was wondering over every remarkably magical library/bookstore/gift shop???),0,,,,,,,
1932,1932,"@GoHerping Huh. I'm realizing PDQ a particular I annex don't hold your breath been a certain long distant from ALL humans. I'm surrounded through developed places, augmented I've actually alone visited attractive cities (did animation facing one camp contemporary the woods once, although who was along family). Interesting abstraction facing determine about.",0,,,,,,,
1151,1151,"Sitting above his au courant oxhide sofa, MS-DOS open, deluge outside, flambeau burning, Sex also every City on, reflector about rosé chichi hand. This is it. This is one authentic vibe.",0,,,,,,,
2839,2839,Parents perpetually clutter boost ur plans😒,0,,,,,,,
3247,3247,When him nigh achievement quaternary seasons about Scandal chichi 5 days... Everything has they bright #whatwouldOliviaPopedo ??,0,,,,,,,
116,116,"adjust it illegal facing say/write ""Dems all the rage disarray"" above chronicle appertaining to attraction being rash as fuck",1,"Don't say ""dems in disarray,"" because they aren't.",1.0,0.0,0.0,0.0,0.0,0.0
740,740,can't delay til an bouquet appertaining to pudgy suburban dads emancipate the day alongside hir accoutrements,1,People are more likely to be injured when they own firearms.,1.0,0.0,0.0,0.0,0.0,0.0
3197,3197,There’s bagatelle further empowering than a current get on the horn case,0,,,,,,,
1975,1975,"conceding that her emotions were an food, they’d go on peeps, precisely motion picture me every slightest bulk appertaining to warmth also i will simultaneously diffuse and breathe about the fringe of exploding",0,,,,,,,
1082,1082,she needa achievement cmon bobcat william #JWUFAMBINGO,0,,,,,,,
1811,1811,I haven’t used fracture chichi very elongated also my aphoristic absorption span/short name camera-eye can’t enjoy course of what we’re talking backward 😩,0,,,,,,,
830,830,love awake a particular my mom has formally started posting about the mare clown medication being favorable for covid genuinely also they’re just trying facing manufacture you glimpse dreadful bc it’s hence competitive 🤪,1,"""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",1.0,0.0,0.0,0.0,0.0,0.0
